face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair
fbhm_faces/07269_face0.png,White,White,Male,40-49,"[9.5908326e-01 7.0255842e-06 4.7406289e-03 4.2941047e-05 1.0962215e-04
 3.8945040e-05 3.5977580e-02]",[9.9619967e-01 1.5712400e-04 2.6942745e-03 9.4892672e-04],[9.9988514e-01 1.1487655e-04],"[3.6374891e-05 9.1416785e-04 4.3769222e-02 8.3964683e-02 2.9321492e-01
 5.1549637e-01 5.9894353e-02 2.6015115e-03 1.0845451e-04]"
fbhm_faces/01284_face0.png,Black,White,Female,3-9,"[0.23251125 0.69261175 0.02713253 0.00999741 0.00627713 0.02363067
 0.00783934]",[0.6320424  0.1395596  0.0248022  0.20359585],[0.1723044  0.82769555],"[0.21862054 0.53867143 0.04697799 0.07453396 0.06674483 0.01747358
 0.01759177 0.0123774  0.0070085 ]"
fbhm_faces/96238_face0.png,White,White,Male,30-39,"[9.7873592e-01 9.9064036e-06 1.2951575e-03 2.3972359e-05 3.1268581e-05
 5.7378937e-05 1.9846406e-02]",[9.9837685e-01 5.8082701e-04 7.8808569e-04 2.5431140e-04],[9.9957854e-01 4.2145961e-04],"[3.0307725e-05 9.7884171e-05 6.3923816e-04 4.2106867e-02 5.3331572e-01
 4.0482908e-01 1.8664207e-02 3.0380071e-04 1.2965085e-05]"
fbhm_faces/59123_face4.png,Middle Eastern,White,Male,30-39,"[0.16349752 0.05871487 0.26721042 0.00094017 0.00265129 0.08287086
 0.42411494]",[0.89846253 0.01062732 0.0021925  0.08871767],[9.9986082e-01 1.3916964e-04],"[2.31676927e-06 1.68209081e-05 9.38902318e-04 1.02829024e-01
 5.56704283e-01 3.03105384e-01 3.45843844e-02 1.76377280e-03
 5.50458353e-05]"
fbhm_faces/87126_face1.png,Middle Eastern,Indian,Male,20-29,"[0.20903869 0.07153438 0.19839697 0.00206914 0.00372452 0.18771444
 0.3275219 ]",[0.09664562 0.04849409 0.0060083  0.848852  ],[0.9720664  0.02793361],"[6.1404797e-05 8.5781850e-03 6.2545121e-02 7.6213270e-01 1.6128039e-01
 5.3248117e-03 6.9978509e-05 6.5350487e-06 7.6917684e-07]"
fbhm_faces/13495_face0.png,White,White,Male,40-49,"[8.43582511e-01 9.05689194e-06 5.92972971e-02 1.12077701e-04
 1.08721666e-04 1.74880249e-03 9.51415673e-02]",[9.9284208e-01 9.9182434e-06 2.8342962e-05 7.1197255e-03],[9.9994802e-01 5.2001884e-05],"[2.68328222e-06 1.20399945e-05 6.26309076e-04 6.19741622e-03
 2.29521289e-01 6.66511714e-01 9.65337828e-02 5.91641583e-04
 3.13455394e-06]"
fbhm_faces/76890_face1.png,White,White,Male,20-29,"[9.9676949e-01 4.0241334e-06 1.1158609e-03 2.1295791e-05 2.7680813e-05
 2.2015380e-05 2.0396425e-03]",[9.9935132e-01 1.1952086e-04 4.3164971e-04 9.7564334e-05],[9.9999851e-01 1.4544423e-06],"[5.9204768e-07 1.6351765e-05 5.1279650e-03 5.1394743e-01 4.4684494e-01
 3.3615220e-02 4.4117516e-04 6.0692728e-06 1.4799313e-07]"
fbhm_faces/57284_face0.png,White,White,Male,40-49,"[6.8557471e-01 1.4943894e-03 5.0481480e-02 3.1717672e-04 4.2980309e-03
 2.0384315e-01 5.3991087e-02]",[0.7065116  0.00322762 0.00231315 0.28794762],[9.9998385e-01 1.6123189e-05],"[3.6578335e-06 1.7028842e-05 3.4197912e-04 9.9969078e-03 1.9331004e-01
 6.8963379e-01 1.0524265e-01 1.4262287e-03 2.7671393e-05]"
fbhm_faces/57180_face0.png,White,White,Male,30-39,"[4.4032776e-01 2.1034977e-03 2.7689841e-01 4.9794435e-05 2.2065244e-04
 2.9337170e-02 2.5106272e-01]",[0.9366855  0.00447079 0.00135186 0.05749185],[9.9999768e-01 2.3350544e-06],"[1.57275423e-07 1.90532353e-06 4.44522855e-04 2.76958436e-01
 6.71626687e-01 5.03656901e-02 5.90913929e-04 1.14567265e-05
 2.07308958e-07]"
fbhm_faces/06387_face0.png,Latino_Hispanic,Indian,Male,30-39,"[1.0827127e-01 6.1802487e-03 4.9502590e-01 8.4190287e-05 3.7980385e-04
 2.6064664e-01 1.2941191e-01]",[0.15450099 0.03676296 0.0055645  0.8031716 ],[9.9998593e-01 1.4046148e-05],"[2.2736197e-06 5.3894000e-06 2.1629782e-04 7.3159158e-02 6.7095882e-01
 2.4534512e-01 1.0167545e-02 1.4298820e-04 2.3363903e-06]"
fbhm_faces/15478_face0.png,White,White,Female,20-29,"[9.36227262e-01 1.31610999e-04 1.80446189e-02 1.01192985e-04
 9.78284079e-05 1.13276404e-03 4.42646556e-02]",[9.9632603e-01 1.1020270e-03 2.1835111e-04 2.3536189e-03],[0.01650935 0.98349065],"[6.95991685e-06 1.07681574e-02 3.63065213e-01 5.77412665e-01
 4.49253432e-02 3.68791376e-03 1.19958546e-04 1.22353549e-05
 1.52615780e-06]"
fbhm_faces/34821_face0.png,White,White,Male,30-39,"[0.6322875  0.00195771 0.2063437  0.00093005 0.0019906  0.04087458
 0.11561591]",[0.94405    0.00278133 0.01149614 0.0416725 ],[9.9994004e-01 5.9906029e-05],"[2.9515950e-06 1.8925666e-05 3.8960821e-03 2.8985918e-01 4.7713774e-01
 2.0686637e-01 2.1364506e-02 8.3451590e-04 1.9697211e-05]"
fbhm_faces/10263_face0.png,White,White,Male,30-39,"[9.9944049e-01 9.0936089e-07 4.1379116e-04 3.7595248e-06 4.4352591e-06
 1.2947488e-05 1.2362562e-04]",[9.9998468e-01 1.1672656e-06 1.0896456e-05 3.2485061e-06],[9.9999613e-01 3.9069964e-06],"[7.9289890e-07 9.4002598e-06 2.3143107e-04 1.8188411e-01 7.6910764e-01
 4.8582040e-02 1.8391137e-04 6.5042269e-07 1.1622803e-08]"
fbhm_faces/25731_face0.png,White,White,Male,30-39,"[9.9819493e-01 1.5624581e-05 9.4291731e-04 1.9604990e-06 1.3837865e-05
 1.3933204e-04 6.9135299e-04]",[0.99446785 0.0016765  0.00126178 0.00259394],[9.9970710e-01 2.9291504e-04],"[2.9087246e-06 1.2045220e-04 4.0701502e-03 1.2996936e-01 5.9378618e-01
 2.6051974e-01 1.1383211e-02 1.4010689e-04 7.9002275e-06]"
fbhm_faces/69487_face0.png,East Asian,White,Male,3-9,"[1.6168694e-01 3.5073350e-05 1.5231112e-02 7.5084561e-01 5.7193033e-02
 9.3435490e-04 1.4073790e-02]",[9.0676492e-01 9.0483200e-06 9.2653081e-02 5.7288294e-04],[0.6372601 0.3627399],"[2.8001230e-02 8.4142202e-01 8.5514680e-02 4.1732840e-02 3.0619942e-03
 2.2987802e-04 2.0732454e-05 1.2281756e-05 4.4090802e-06]"
fbhm_faces/42307_face0.png,White,White,Female,50-59,"[9.99855578e-01 2.51092342e-06 1.13170405e-04 1.62931860e-06
 2.08280062e-06 1.27012445e-05 1.21491530e-05]",[9.9950886e-01 2.0959706e-05 4.1271010e-04 5.7546829e-05],[0.00222856 0.99777144],"[4.7085900e-06 5.3560252e-05 9.1084751e-04 1.2732629e-02 5.4264911e-02
 2.0650636e-01 5.4895866e-01 1.5673171e-01 1.9836655e-02]"
fbhm_faces/31769_face5.png,Black,Black,Male,20-29,"[0.01774555 0.64932305 0.10481235 0.03627412 0.03877585 0.13950633
 0.01356283]",[0.00338012 0.9382121  0.00592313 0.05248468],[0.89878154 0.10121847],"[1.0798094e-04 2.8061413e-03 8.3336145e-02 3.7556815e-01 2.9140043e-01
 1.9353974e-01 4.8714429e-02 4.1648024e-03 3.6214577e-04]"
fbhm_faces/05126_face0.png,White,White,Female,30-39,"[0.3863401  0.06107562 0.21415266 0.05580074 0.0305007  0.06465123
 0.18747893]",[0.34667295 0.2971985  0.05894119 0.2971873 ],[0.26051873 0.7394813 ],"[0.00067404 0.00501025 0.02897108 0.29220715 0.33235586 0.22886753
 0.08176041 0.02688177 0.00327194]"
fbhm_faces/79610_face0.png,White,White,Male,40-49,"[9.98585880e-01 1.47247999e-06 5.73809084e-04 6.54414066e-07
 1.72812270e-06 1.04209375e-05 8.26024276e-04]",[9.9994111e-01 1.7875902e-05 1.6238699e-05 2.4807145e-05],[0.99851876 0.00148119],"[8.0201414e-07 2.8119362e-06 1.8492120e-04 3.4723741e-03 1.3449466e-01
 7.0060784e-01 1.6008267e-01 1.1466405e-03 7.4010218e-06]"
fbhm_faces/42015_face0.png,White,White,Male,50-59,"[9.6811938e-01 1.0765761e-04 6.5779495e-03 8.6446398e-06 2.7718952e-05
 1.7703400e-03 2.3388311e-02]",[9.9963486e-01 5.6264373e-05 1.4806776e-05 2.9412855e-04],[0.9886584  0.01134159],"[9.1879355e-07 2.9789389e-06 8.4377192e-05 1.7120849e-03 2.8597383e-02
 2.9530093e-01 6.2693530e-01 4.5478839e-02 1.8871229e-03]"
fbhm_faces/79286_face2.png,Latino_Hispanic,White,Female,40-49,"[0.2605484  0.01192834 0.52242905 0.01749314 0.03433387 0.01929323
 0.13397405]",[0.53524107 0.02660636 0.30303365 0.13511896],[8.816329e-04 9.991184e-01],"[5.2553446e-06 1.2738461e-04 3.8250186e-03 9.7334720e-02 2.5917679e-01
 3.7554833e-01 2.0164180e-01 5.6277007e-02 6.0637286e-03]"
fbhm_faces/92568_face0.png,Latino_Hispanic,Asian,Male,20-29,"[0.03343892 0.01025959 0.80088943 0.01947016 0.10165019 0.02393865
 0.01035307]",[0.15298814 0.02401443 0.6202149  0.20278254],[9.9997276e-01 2.7188513e-05],"[1.0186437e-06 1.4777371e-04 7.8330293e-02 7.1517819e-01 1.9124997e-01
 1.4766416e-02 3.1737992e-04 8.7557446e-06 1.9504165e-07]"
fbhm_faces/68409_face0.png,Black,Black,Male,60-69,"[3.2713027e-03 9.1903126e-01 1.8119335e-02 6.2728295e-04 1.2058098e-02
 4.5967542e-02 9.2523912e-04]",[0.00325221 0.933232   0.00999626 0.05351961],[0.99065113 0.00934882],"[4.7225665e-05 4.4002605e-04 2.0876722e-03 1.1141092e-02 2.2486851e-02
 5.2916873e-02 1.1704525e-01 4.1141891e-01 3.8241601e-01]"
fbhm_faces/79605_face3.png,Black,Black,Male,10-19,"[1.0923418e-03 6.1577630e-01 3.9582666e-02 2.4378736e-02 2.5365460e-01
 6.5292776e-02 2.2252824e-04]",[6.7350140e-04 7.3399031e-01 6.2935628e-02 2.0240058e-01],[0.7873489  0.21265107],"[1.8597626e-04 3.1566745e-01 6.3451642e-01 4.4962060e-02 3.9476957e-03
 6.5439823e-04 5.5481531e-05 8.6125165e-06 1.9392990e-06]"
fbhm_faces/74380_face1.png,Latino_Hispanic,Indian,Male,30-39,"[2.3374338e-02 4.1292224e-02 4.5893171e-01 1.9643074e-04 4.2567588e-03
 2.8414983e-01 1.8779865e-01]",[0.10063338 0.02008632 0.04278469 0.83649564],[9.996065e-01 3.935092e-04],"[1.1167734e-04 1.9463978e-04 8.7039999e-04 5.1525898e-02 6.1026484e-01
 3.2219759e-01 1.4191127e-02 6.1497139e-04 2.8829059e-05]"
fbhm_faces/28970_face25.png,Middle Eastern,Indian,Male,40-49,"[1.01055294e-01 2.02101815e-04 6.76742494e-02 4.52728236e-05
 2.38501074e-04 3.90653312e-02 7.91719258e-01]",[3.5040787e-01 2.9002054e-04 1.3095397e-03 6.4799255e-01],[9.9920106e-01 7.9898862e-04],"[1.3719041e-05 3.9475042e-05 5.3086376e-04 2.2826631e-02 3.3783436e-01
 5.8606291e-01 5.1175635e-02 1.4598948e-03 5.6563695e-05]"
fbhm_faces/48125_face6.png,White,White,Male,30-39,"[9.9813801e-01 3.9142496e-06 1.0315541e-03 8.4990179e-06 4.0952975e-05
 1.3715184e-05 7.6338631e-04]",[9.9998051e-01 4.2992265e-06 8.1681474e-06 6.9522443e-06],[9.9965143e-01 3.4861380e-04],"[2.4378023e-06 4.7120164e-05 2.5973856e-03 2.2156727e-01 5.6118286e-01
 2.0905273e-01 5.4092207e-03 1.3463829e-04 6.4575834e-06]"
fbhm_faces/31729_face4.png,White,White,Male,50-59,"[9.3900090e-01 5.2187877e-04 1.9743200e-02 4.4921838e-04 4.4226655e-04
 1.4743067e-03 3.8368229e-02]",[0.9357631  0.01873589 0.00240075 0.04310016],[9.9997646e-01 2.3544271e-05],"[1.9927609e-06 1.8088193e-06 2.6935787e-04 1.5822573e-02 5.7861358e-02
 2.2233759e-01 5.4323810e-01 1.5418690e-01 6.2802797e-03]"
fbhm_faces/12074_face2.png,White,White,Male,60-69,"[9.7458065e-01 8.1101287e-05 1.5830187e-02 9.6343516e-05 1.3459296e-04
 2.7780063e-04 8.9992778e-03]",[9.9910563e-01 2.9202654e-05 7.7957049e-04 8.5649379e-05],[0.95587873 0.04412126],"[1.7970694e-04 3.1721237e-04 1.0224588e-03 2.2908559e-04 1.5529301e-03
 2.1973114e-02 3.3867437e-01 5.4362851e-01 9.2422709e-02]"
fbhm_faces/63524_face0.png,Latino_Hispanic,White,Male,20-29,"[9.4664440e-02 4.4349935e-03 4.7277817e-01 2.6640602e-04 1.9491237e-03
 3.5136644e-02 3.9077026e-01]",[0.85127795 0.0063476  0.00536067 0.13701373],[9.9976689e-01 2.3311714e-04],"[4.5351048e-06 6.1109400e-04 8.1574813e-02 5.5866838e-01 3.2060933e-01
 3.7145235e-02 1.3359473e-03 4.9063558e-05 1.6160405e-06]"
fbhm_faces/45219_face0.png,White,White,Male,3-9,"[9.7514397e-01 3.5238882e-05 5.4130079e-03 8.7074534e-04 4.7166034e-04
 1.5221606e-04 1.7913125e-02]",[9.9575174e-01 4.6644479e-04 2.8264176e-03 9.5534534e-04],[0.9420427  0.05795731],"[1.0676481e-01 8.8634580e-01 6.1411043e-03 3.7484651e-04 2.1341114e-04
 1.2478440e-04 2.5879963e-05 5.6393078e-06 3.7548782e-06]"
fbhm_faces/87263_face0.png,Southeast Asian,Asian,Male,50-59,"[0.03188252 0.00082252 0.01896076 0.3733426  0.57205474 0.00147536
 0.0014615 ]",[1.3737459e-02 2.7444496e-04 9.8554009e-01 4.4796738e-04],[0.98754513 0.01245488],"[1.5073140e-05 2.0921546e-04 9.7044720e-04 1.5501656e-03 9.4982972e-03
 8.1544533e-02 5.5442899e-01 3.1009406e-01 4.1689184e-02]"
fbhm_faces/71836_face0.png,White,White,Male,0-2,"[0.56995624 0.00223136 0.01870777 0.00170626 0.00138581 0.00321386
 0.40279865]",[0.9807694  0.00213296 0.00902734 0.00807033],[0.99453545 0.0054645 ],"[9.85381842e-01 1.45392260e-02 1.33714875e-05 8.02708473e-06
 2.10364124e-05 2.28794415e-05 1.17716190e-05 1.60409752e-06
 2.94405027e-07]"
fbhm_faces/83670_face2.png,White,White,Male,40-49,"[8.3914155e-01 5.3959987e-03 7.4226283e-03 9.4322559e-06 1.8506009e-05
 3.6256360e-03 1.4438631e-01]",[0.96222216 0.02105753 0.00154534 0.0151749 ],[0.9407157  0.05928428],"[1.5372285e-06 5.8762157e-06 2.2505409e-04 2.4495138e-02 1.4258890e-01
 3.7208715e-01 3.6249983e-01 8.6026423e-02 1.2070091e-02]"
fbhm_faces/72094_face0.png,White,White,Male,40-49,"[8.9271253e-01 5.1311566e-04 3.1592201e-02 1.8989954e-02 1.9788671e-02
 9.5083434e-03 2.6895117e-02]",[0.46508712 0.03399349 0.17103209 0.32988736],[9.9936682e-01 6.3318654e-04],"[5.4141929e-06 4.7551024e-05 3.4861194e-03 7.9758584e-02 2.6217446e-01
 4.7514880e-01 1.6300470e-01 1.5649315e-02 7.2507421e-04]"
fbhm_faces/48091_face0.png,Indian,Indian,Male,40-49,"[4.6054192e-02 3.4035869e-02 5.4639887e-02 1.7056655e-05 3.4847567e-04
 4.5972979e-01 4.0517473e-01]",[0.13428731 0.42189732 0.00532639 0.438489  ],[9.999648e-01 3.523098e-05],"[1.5707968e-05 4.8807789e-05 9.5153059e-04 9.3698697e-03 2.0077847e-01
 5.7388204e-01 2.0775692e-01 6.9930158e-03 2.0362933e-04]"
fbhm_faces/95103_face0.png,White,White,Female,30-39,"[6.5116793e-01 6.7711592e-04 4.4614557e-02 2.2209233e-01 7.0196912e-02
 5.7442958e-04 1.0676734e-02]",[5.4724079e-01 2.2916673e-04 4.5247149e-01 5.8643709e-05],[0.00739371 0.9926063 ],"[2.5937432e-05 2.3737256e-03 2.4879258e-02 1.7792667e-01 5.0748187e-01
 2.5645015e-01 2.8776836e-02 1.9736497e-03 1.1186087e-04]"
fbhm_faces/34721_face0.png,White,White,Male,40-49,"[9.1311747e-01 6.6742214e-05 4.2241621e-03 3.7955441e-02 3.8046946e-03
 2.0926024e-04 4.0622313e-02]",[9.9490207e-01 1.7639821e-04 4.3584118e-03 5.6314695e-04],[9.991736e-01 8.263903e-04],"[3.4802852e-05 6.3766383e-05 1.0874614e-03 2.0008689e-02 9.7547464e-02
 4.1973144e-01 3.9221010e-01 6.5241911e-02 4.0744212e-03]"
fbhm_faces/81523_face1.png,White,White,Female,40-49,"[9.79498029e-01 3.24315624e-06 4.08404041e-03 7.98818655e-06
 1.34890615e-05 3.20794381e-04 1.60724763e-02]",[9.9738669e-01 1.1748303e-05 2.8378426e-04 2.3177867e-03],[0.17556438 0.82443565],"[0.00097069 0.12780815 0.13976902 0.09140179 0.14524771 0.36434016
 0.11319043 0.01579464 0.00147738]"
fbhm_faces/58096_face0.png,Latino_Hispanic,Asian,Female,70+,"[0.06998298 0.00412901 0.5601201  0.00898193 0.04802201 0.1086597
 0.20010415]",[0.1691496  0.00434823 0.7615086  0.06499361],[0.16192657 0.83807343],"[1.7761882e-05 8.0976686e-05 3.2206950e-05 5.4096577e-06 2.0424233e-05
 1.2492081e-04 3.5024288e-03 9.1279767e-02 9.0493613e-01]"
fbhm_faces/61859_face1.png,Latino_Hispanic,White,Male,30-39,"[2.7476668e-01 1.7824500e-03 5.1977640e-01 3.3704843e-04 8.8520051e-04
 1.0877068e-01 9.3681507e-02]",[0.62434024 0.00297364 0.00648767 0.36619845],[0.99746954 0.00253046],"[8.1875061e-07 6.6166300e-05 2.9726338e-03 4.2503217e-01 5.5049825e-01
 2.1384738e-02 4.4822136e-05 4.4105730e-07 1.0460720e-08]"
fbhm_faces/31059_face0.png,White,White,Male,20-29,"[9.9170536e-01 2.3888122e-06 1.2580737e-03 5.5516157e-03 7.9665019e-04
 3.6136153e-05 6.4971455e-04]",[9.8678631e-01 1.0073901e-05 1.3067086e-02 1.3654365e-04],[9.990430e-01 9.570537e-04],"[6.3827349e-07 9.9450393e-05 2.3466472e-02 5.7074648e-01 3.7459704e-01
 3.0410293e-02 6.7071046e-04 8.7283079e-06 2.1976335e-07]"
fbhm_faces/51269_face0.png,Black,Black,Male,30-39,"[2.3044579e-04 9.4357014e-01 9.1114268e-03 4.7493322e-05 9.8544080e-04
 3.9889313e-02 6.1658737e-03]",[0.00116492 0.9012621  0.0025658  0.09500716],[9.9979359e-01 2.0643084e-04],"[2.7449221e-06 4.3084554e-05 1.9755950e-03 1.2147031e-01 6.1136025e-01
 2.5075144e-01 1.3260062e-02 1.0042506e-03 1.3225694e-04]"
fbhm_faces/32706_face0.png,Latino_Hispanic,Indian,Female,20-29,"[0.12464534 0.00739506 0.7994708  0.00458258 0.01544548 0.04186779
 0.00659296]",[0.22182903 0.11550526 0.15633188 0.50633377],[0.00197837 0.99802166],"[5.5712679e-08 5.9152649e-06 6.7697046e-03 5.8882582e-01 3.8295683e-01
 2.1079822e-02 3.5728008e-04 4.4690146e-06 4.0543433e-08]"
fbhm_faces/82603_face0.png,Black,Black,Female,30-39,"[7.08285961e-06 9.99494314e-01 3.88201501e-04 4.06752207e-07
 3.60441140e-06 1.00880345e-04 5.53944938e-06]",[1.2047318e-05 9.9985212e-01 6.9891365e-05 6.5944034e-05],[0.0651324  0.93486756],"[1.70109871e-07 3.60502122e-06 7.42386503e-04 8.37167203e-02
 6.17846966e-01 2.84527749e-01 1.30394455e-02 1.20976823e-04
 2.08699157e-06]"
fbhm_faces/21650_face1.png,White,White,Female,30-39,"[9.9984992e-01 7.7425062e-09 5.2659409e-05 1.6793967e-07 1.7490942e-07
 2.2888673e-07 9.6827935e-05]",[9.9998987e-01 1.7690363e-07 8.8176885e-06 1.0633402e-06],[8.7742319e-06 9.9999124e-01],"[3.7416552e-08 5.4290463e-06 1.3479796e-03 1.3419069e-01 5.8305049e-01
 2.7403229e-01 7.2852895e-03 8.5466905e-05 2.2773095e-06]"
fbhm_faces/74096_face1.png,White,White,Male,3-9,"[9.9933219e-01 5.9291068e-07 9.4528594e-05 6.9984844e-06 3.2572295e-06
 5.4335292e-06 5.5692700e-04]",[9.9907976e-01 3.0388073e-05 1.0261590e-04 7.8722532e-04],[0.652822   0.34717795],"[4.6698399e-02 9.4669288e-01 5.9552747e-03 2.2831200e-04 1.2639457e-04
 2.1683276e-04 7.4228687e-05 5.1130623e-06 2.5839374e-06]"
fbhm_faces/74612_face1.png,White,White,Male,30-39,"[8.8177407e-01 4.0707662e-05 7.9901017e-02 9.2595373e-04 1.3301315e-03
 3.4965815e-03 3.2531511e-02]",[9.9846488e-01 1.8639377e-05 6.8208261e-04 8.3438912e-04],[9.9988639e-01 1.1357052e-04],"[9.0567337e-06 6.0508952e-05 1.2790277e-03 2.7871091e-02 5.0637645e-01
 4.4830754e-01 1.6008221e-02 8.7207307e-05 8.7721247e-07]"
fbhm_faces/83052_face0.png,White,White,Female,30-39,"[4.7797063e-01 4.3846150e-05 4.2040733e-01 1.2442598e-03 2.5179705e-03
 2.4771573e-02 7.3044538e-02]",[0.9182276  0.00207679 0.00706535 0.07263024],[2.3573956e-04 9.9976426e-01],"[8.93577905e-08 1.29493128e-05 2.59938533e-03 1.28458589e-01
 6.30949259e-01 2.25266561e-01 1.24791665e-02 2.30649952e-04
 3.43921351e-06]"
fbhm_faces/28134_face4.png,Middle Eastern,White,Male,40-49,"[2.1557729e-01 4.0143257e-04 1.2621365e-01 1.9061034e-04 4.6382504e-04
 4.9218624e-03 6.5223128e-01]",[0.9103511  0.00639375 0.00925724 0.07399788],[9.9996263e-01 3.7417325e-05],"[4.6508845e-07 6.2236302e-07 1.0879761e-04 8.0985427e-03 1.4322127e-01
 5.4624557e-01 2.8471446e-01 1.7440135e-02 1.7009204e-04]"
fbhm_faces/04125_face1.png,White,White,Female,20-29,"[9.9998885e-01 5.9126681e-10 2.3699754e-07 7.4758892e-09 1.9109121e-08
 1.2794861e-08 1.0913983e-05]",[9.9973100e-01 1.6329889e-06 2.6046441e-04 6.8784766e-06],[2.696960e-04 9.997303e-01],"[6.4091488e-09 2.4107943e-05 3.9281167e-02 8.3207011e-01 1.2701815e-01
 1.5991279e-03 7.2899866e-06 4.1708329e-08 2.1271847e-09]"
fbhm_faces/94675_face1.png,Indian,Indian,Female,20-29,"[8.2112802e-04 7.1707582e-03 3.0268794e-02 2.2926921e-04 4.0517468e-03
 9.5688939e-01 5.6893338e-04]",[6.5075862e-04 6.6763390e-04 6.1226310e-04 9.9806935e-01],[0.00261583 0.99738413],"[6.0434019e-08 3.7250823e-06 3.2913219e-03 4.8341528e-01 4.6026722e-01
 5.1604126e-02 1.3932036e-03 2.4944935e-05 2.7397854e-07]"
fbhm_faces/21769_face0.png,White,White,Male,0-2,"[9.7854042e-01 3.4001499e-04 3.4883777e-03 2.7257176e-03 1.0099532e-03
 1.9001817e-04 1.3705562e-02]",[9.9710310e-01 1.3752305e-03 1.4835617e-03 3.8130289e-05],[0.76223475 0.23776531],"[9.7175640e-01 2.7823132e-02 1.7053584e-04 1.3415566e-04 9.4812698e-05
 1.5605465e-05 4.2765332e-06 6.3828878e-07 4.2983487e-07]"
fbhm_faces/91308_face3.png,White,White,Female,20-29,"[9.8712313e-01 1.8000570e-05 1.0163452e-02 7.3745090e-05 1.1015998e-04
 2.3445702e-04 2.2770562e-03]",[9.9875665e-01 1.1789937e-04 2.3835970e-04 8.8711688e-04],[4.453476e-06 9.999955e-01],"[4.9772577e-08 4.1066338e-05 1.0833675e-02 6.0545999e-01 3.6358917e-01
 1.9903928e-02 1.6964060e-04 2.3728792e-06 8.1988439e-08]"
fbhm_faces/04682_face0.png,Latino_Hispanic,Asian,Male,3-9,"[0.24019368 0.0041828  0.36990628 0.16067171 0.10173003 0.04845791
 0.07485756]",[0.09912296 0.00377624 0.8471589  0.04994186],[0.8545449 0.1454551],"[3.3728448e-01 6.5873671e-01 2.3800894e-03 3.3021826e-04 5.3451769e-04
 4.8358121e-04 1.6997883e-04 6.3218249e-05 1.7115293e-05]"
fbhm_faces/24875_face0.png,White,White,Female,20-29,"[9.9928552e-01 3.6080421e-06 3.7068769e-04 1.1738951e-04 1.4719729e-04
 2.1051926e-06 7.3527022e-05]",[9.9967676e-01 2.4065248e-06 3.1334456e-04 7.4303448e-06],[1.5587946e-05 9.9998438e-01],"[2.5427860e-06 2.4763006e-03 7.4386559e-02 7.7460873e-01 1.4391458e-01
 4.5742425e-03 3.6122034e-05 8.3409930e-07 9.6728670e-08]"
fbhm_faces/79865_face1.png,White,White,Female,20-29,"[0.5395972  0.00070613 0.37278053 0.00271759 0.00259185 0.0315799
 0.05002676]",[0.80615485 0.00537142 0.00577622 0.18269758],[3.7479672e-06 9.9999624e-01],"[9.3844443e-09 1.6500286e-04 1.8698081e-01 7.9649061e-01 1.6341288e-02
 2.2236565e-05 2.9907582e-08 4.2517179e-10 4.5017753e-12]"
fbhm_faces/02371_face1.png,White,White,Male,50-59,"[7.3757011e-01 2.8535762e-05 1.6488218e-01 3.0473215e-04 6.7855156e-04
 1.0004959e-03 9.5535345e-02]",[9.9566752e-01 1.5256250e-04 8.9426443e-04 3.2856916e-03],[0.68238497 0.31761503],"[1.6657165e-06 9.1649372e-06 8.1834127e-04 5.8102231e-03 5.5869717e-02
 2.7958706e-01 5.3624547e-01 1.1471699e-01 6.9414759e-03]"
fbhm_faces/98547_face17.png,Indian,Indian,Male,50-59,"[0.06984139 0.17024791 0.11563665 0.00660616 0.01094672 0.43764523
 0.1890759 ]",[0.30346262 0.05604848 0.05771684 0.5827721 ],[0.66418606 0.3358139 ],"[0.00054214 0.006045   0.02197804 0.12518273 0.20312329 0.2105657
 0.26087677 0.13240202 0.03928431]"
fbhm_faces/35784_face1.png,Black,Black,Male,30-39,"[1.2008367e-03 9.6897823e-01 7.5520459e-03 1.2452127e-05 1.5727271e-04
 1.6032169e-02 6.0669491e-03]",[0.03433507 0.7635518  0.00559902 0.19651419],[9.9996972e-01 3.0293759e-05],"[2.2305205e-05 1.9538561e-04 3.2014900e-03 2.5505668e-01 5.5374676e-01
 1.5547696e-01 3.0094547e-02 2.0684546e-03 1.3741624e-04]"
fbhm_faces/69542_face2.png,White,White,Male,30-39,"[9.7598630e-01 6.7656809e-05 2.6069043e-04 1.7846240e-06 5.3020854e-06
 8.0553633e-05 2.3597710e-02]",[9.9993050e-01 5.9085247e-05 8.8252835e-07 9.6175781e-06],[0.9949969  0.00500308],"[6.2833019e-06 6.9925576e-05 8.2985277e-04 5.2462447e-02 6.0108697e-01
 3.1539425e-01 2.9165154e-02 8.9044310e-04 9.4601819e-05]"
fbhm_faces/13426_face1.png,White,White,Female,20-29,"[9.1258961e-01 4.0642353e-05 6.2179010e-02 4.1660634e-05 9.0675749e-05
 1.7440156e-03 2.3314355e-02]",[0.9811969  0.0038252  0.00701303 0.0079648 ],[0.02264415 0.97735584],"[3.2954226e-08 5.7186095e-05 1.0662690e-01 8.0653775e-01 8.5046843e-02
 1.7193421e-03 1.1524578e-05 3.6195883e-07 9.3378230e-09]"
